Page,Device,Group,ItemID,Item,Value
DMI,Процессоры / Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz,Свойства процессора,0,Версия,Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
DMI,Процессоры / Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz,Свойства процессора,0,Тег имущества,Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
DMI,Процессоры / Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz,Свойства процессора,0,Текущая частота,2537 МГц
DMI,Процессоры / Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz,Свойства процессора,0,Тип,Central Processor
DMI,Процессоры / Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz,Свойства процессора,0,Статус,Enabled
DMI,Процессоры / Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz,Свойства процессора,0,Установка,ZIF
DMI,Процессоры / Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz,Свойства процессора,0,Тип разъёма,U2E1
DMI,Процессоры / Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz,Производитель ЦП,0,Фирма,Intel Corporation
DMI,Процессоры / Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz,Производитель ЦП,0,Информация о продукте,http://ark.intel.com/search.aspx?q=Intel%20Core%20i5-2400S
DMI,Процессоры / Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz,Производитель ЦП,0,Обновление драйверов,http://www.aida64.com/driver-updates
DMI,Кэш-память / Unknown,Свойства кэша,0,Тип,Internal
DMI,Кэш-память / Unknown,Свойства кэша,0,Статус,Enabled
DMI,Кэш-память / Unknown,Свойства кэша,0,Режим работы,Write-Back
DMI,Кэш-память / Unknown,Свойства кэша,0,Ассоциативность,16-way Set-Associative
DMI,Кэш-память / Unknown,Свойства кэша,0,Максимальный объём,32 КБ
DMI,Кэш-память / Unknown,Свойства кэша,0,Установленный объём,32 КБ
DMI,Кэш-память / Unknown,Свойства кэша,0,Поддерживаемый тип SRAM,Asynchronous
DMI,Кэш-память / Unknown,Свойства кэша,0,Текущий тип SRAM,Asynchronous
DMI,Кэш-память / Unknown,Свойства кэша,0,Коррекция ошибок,Single-bit ECC
DMI,Кэш-память / Unknown,Свойства кэша,0,Тип разъёма,Unknown
DMI,Кэш-память / Unknown,Свойства кэша,0,Тип,Internal
DMI,Кэш-память / Unknown,Свойства кэша,0,Статус,Enabled
DMI,Кэш-память / Unknown,Свойства кэша,0,Режим работы,Write-Back
DMI,Кэш-память / Unknown,Свойства кэша,0,Ассоциативность,16-way Set-Associative
DMI,Кэш-память / Unknown,Свойства кэша,0,Максимальный объём,32 КБ
DMI,Кэш-память / Unknown,Свойства кэша,0,Установленный объём,32 КБ
DMI,Кэш-память / Unknown,Свойства кэша,0,Поддерживаемый тип SRAM,Asynchronous
DMI,Кэш-память / Unknown,Свойства кэша,0,Текущий тип SRAM,Asynchronous
DMI,Кэш-память / Unknown,Свойства кэша,0,Коррекция ошибок,Single-bit ECC
DMI,Кэш-память / Unknown,Свойства кэша,0,Тип разъёма,Unknown
DMI,Кэш-память / Unknown,Свойства кэша,0,Тип,Instruction
DMI,Кэш-память / Unknown,Свойства кэша,0,Статус,Enabled
DMI,Кэш-память / Unknown,Свойства кэша,0,Режим работы,Write-Back
DMI,Кэш-память / Unknown,Свойства кэша,0,Ассоциативность,16-way Set-Associative
DMI,Кэш-память / Unknown,Свойства кэша,0,Максимальный объём,256 КБ
DMI,Кэш-память / Unknown,Свойства кэша,0,Установленный объём,256 КБ
DMI,Кэш-память / Unknown,Свойства кэша,0,Поддерживаемый тип SRAM,Asynchronous
DMI,Кэш-память / Unknown,Свойства кэша,0,Текущий тип SRAM,Asynchronous
DMI,Кэш-память / Unknown,Свойства кэша,0,Коррекция ошибок,Single-bit ECC
DMI,Кэш-память / Unknown,Свойства кэша,0,Тип разъёма,Unknown
DMI,Кэш-память / Unknown,Свойства кэша,0,Тип,Instruction
DMI,Кэш-память / Unknown,Свойства кэша,0,Статус,Enabled
DMI,Кэш-память / Unknown,Свойства кэша,0,Режим работы,Write-Back
DMI,Кэш-память / Unknown,Свойства кэша,0,Ассоциативность,48-way Set-Associative
DMI,Кэш-память / Unknown,Свойства кэша,0,Максимальный объём,6 КБ
DMI,Кэш-память / Unknown,Свойства кэша,0,Установленный объём,6 КБ
DMI,Кэш-память / Unknown,Свойства кэша,0,Поддерживаемый тип SRAM,Asynchronous
DMI,Кэш-память / Unknown,Свойства кэша,0,Текущий тип SRAM,Asynchronous
DMI,Кэш-память / Unknown,Свойства кэша,0,Коррекция ошибок,Single-bit ECC
DMI,Кэш-память / Unknown,Свойства кэша,0,Тип разъёма,Unknown
DMI,Кэш-память / Unknown,Свойства кэша,0,Тип,Internal
DMI,Кэш-память / Unknown,Свойства кэша,0,Статус,Enabled
DMI,Кэш-память / Unknown,Свойства кэша,0,Режим работы,Write-Back
DMI,Кэш-память / Unknown,Свойства кэша,0,Ассоциативность,16-way Set-Associative
DMI,Кэш-память / Unknown,Свойства кэша,0,Максимальный объём,32 КБ
DMI,Кэш-память / Unknown,Свойства кэша,0,Установленный объём,32 КБ
DMI,Кэш-память / Unknown,Свойства кэша,0,Поддерживаемый тип SRAM,Asynchronous
DMI,Кэш-память / Unknown,Свойства кэша,0,Текущий тип SRAM,Asynchronous
DMI,Кэш-память / Unknown,Свойства кэша,0,Коррекция ошибок,Single-bit ECC
DMI,Кэш-память / Unknown,Свойства кэша,0,Тип разъёма,Unknown
DMI,Кэш-память / Unknown,Свойства кэша,0,Тип,Internal
DMI,Кэш-память / Unknown,Свойства кэша,0,Статус,Enabled
DMI,Кэш-память / Unknown,Свойства кэша,0,Режим работы,Write-Back
DMI,Кэш-память / Unknown,Свойства кэша,0,Ассоциативность,16-way Set-Associative
DMI,Кэш-память / Unknown,Свойства кэша,0,Максимальный объём,32 КБ
DMI,Кэш-память / Unknown,Свойства кэша,0,Установленный объём,32 КБ
DMI,Кэш-память / Unknown,Свойства кэша,0,Поддерживаемый тип SRAM,Asynchronous
DMI,Кэш-память / Unknown,Свойства кэша,0,Текущий тип SRAM,Asynchronous
DMI,Кэш-память / Unknown,Свойства кэша,0,Коррекция ошибок,Single-bit ECC
DMI,Кэш-память / Unknown,Свойства кэша,0,Тип разъёма,Unknown
DMI,Кэш-память / Unknown,Свойства кэша,0,Тип,Instruction
DMI,Кэш-память / Unknown,Свойства кэша,0,Статус,Enabled
DMI,Кэш-память / Unknown,Свойства кэша,0,Режим работы,Write-Back
DMI,Кэш-память / Unknown,Свойства кэша,0,Ассоциативность,16-way Set-Associative
DMI,Кэш-память / Unknown,Свойства кэша,0,Максимальный объём,256 КБ
DMI,Кэш-память / Unknown,Свойства кэша,0,Установленный объём,256 КБ
DMI,Кэш-память / Unknown,Свойства кэша,0,Поддерживаемый тип SRAM,Asynchronous
DMI,Кэш-память / Unknown,Свойства кэша,0,Текущий тип SRAM,Asynchronous
DMI,Кэш-память / Unknown,Свойства кэша,0,Коррекция ошибок,Single-bit ECC
DMI,Кэш-память / Unknown,Свойства кэша,0,Тип разъёма,Unknown
DMI,Кэш-память / Unknown,Свойства кэша,0,Тип,Instruction
DMI,Кэш-память / Unknown,Свойства кэша,0,Статус,Enabled
DMI,Кэш-память / Unknown,Свойства кэша,0,Режим работы,Write-Back
DMI,Кэш-память / Unknown,Свойства кэша,0,Ассоциативность,48-way Set-Associative
DMI,Кэш-память / Unknown,Свойства кэша,0,Максимальный объём,6 КБ
DMI,Кэш-память / Unknown,Свойства кэша,0,Установленный объём,6 КБ
DMI,Кэш-память / Unknown,Свойства кэша,0,Поддерживаемый тип SRAM,Asynchronous
DMI,Кэш-память / Unknown,Свойства кэша,0,Текущий тип SRAM,Asynchronous
DMI,Кэш-память / Unknown,Свойства кэша,0,Коррекция ошибок,Single-bit ECC
DMI,Кэш-память / Unknown,Свойства кэша,0,Тип разъёма,Unknown
DMI,Кэш-память / Unknown,Свойства кэша,0,Тип,Internal
DMI,Кэш-память / Unknown,Свойства кэша,0,Статус,Enabled
DMI,Кэш-память / Unknown,Свойства кэша,0,Режим работы,Write-Back
DMI,Кэш-память / Unknown,Свойства кэша,0,Ассоциативность,16-way Set-Associative
DMI,Кэш-память / Unknown,Свойства кэша,0,Максимальный объём,32 КБ
DMI,Кэш-память / Unknown,Свойства кэша,0,Установленный объём,32 КБ
DMI,Кэш-память / Unknown,Свойства кэша,0,Поддерживаемый тип SRAM,Asynchronous
DMI,Кэш-память / Unknown,Свойства кэша,0,Текущий тип SRAM,Asynchronous
DMI,Кэш-память / Unknown,Свойства кэша,0,Коррекция ошибок,Single-bit ECC
DMI,Кэш-память / Unknown,Свойства кэша,0,Тип разъёма,Unknown
DMI,Кэш-память / Unknown,Свойства кэша,0,Тип,Internal
DMI,Кэш-память / Unknown,Свойства кэша,0,Статус,Enabled
DMI,Кэш-память / Unknown,Свойства кэша,0,Режим работы,Write-Back
DMI,Кэш-память / Unknown,Свойства кэша,0,Ассоциативность,16-way Set-Associative
DMI,Кэш-память / Unknown,Свойства кэша,0,Максимальный объём,32 КБ
DMI,Кэш-память / Unknown,Свойства кэша,0,Установленный объём,32 КБ
DMI,Кэш-память / Unknown,Свойства кэша,0,Поддерживаемый тип SRAM,Asynchronous
DMI,Кэш-память / Unknown,Свойства кэша,0,Текущий тип SRAM,Asynchronous
DMI,Кэш-память / Unknown,Свойства кэша,0,Коррекция ошибок,Single-bit ECC
DMI,Кэш-память / Unknown,Свойства кэша,0,Тип разъёма,Unknown
DMI,Кэш-память / Unknown,Свойства кэша,0,Тип,Instruction
DMI,Кэш-память / Unknown,Свойства кэша,0,Статус,Enabled
DMI,Кэш-память / Unknown,Свойства кэша,0,Режим работы,Write-Back
DMI,Кэш-память / Unknown,Свойства кэша,0,Ассоциативность,16-way Set-Associative
DMI,Кэш-память / Unknown,Свойства кэша,0,Максимальный объём,256 КБ
DMI,Кэш-память / Unknown,Свойства кэша,0,Установленный объём,256 КБ
DMI,Кэш-память / Unknown,Свойства кэша,0,Поддерживаемый тип SRAM,Asynchronous
